983.000000 31.000000
960.000000 52.000000
62.000000 63.000000
173.000000 66.000000
1938.000000 76.000000
216.000000 162.000000
943.000000 162.000000
1724.000000 189.000000
1754.000000 196.000000
1788.000000 196.000000
1159.000000 217.000000
281.000000 223.000000
1917.000000 243.000000
1499.000000 285.000000
554.000000 299.000000
152.000000 302.000000
766.000000 317.000000
1575.000000 341.000000
1726.000000 350.000000
697.000000 379.000000
1232.000000 386.000000
381.000000 387.000000
1869.000000 400.000000
334.000000 455.000000
1882.000000 465.000000
125.000000 468.000000
279.000000 495.000000
1020.000000 508.000000
638.000000 515.000000
1927.000000 520.000000
824.000000 532.000000
1620.000000 545.000000
552.000000 584.000000
1367.000000 588.000000
572.000000 624.000000
1215.000000 633.000000
375.000000 655.000000
1594.000000 684.000000
1043.000000 703.000000
935.000000 707.000000
1151.000000 716.000000
1616.000000 728.000000
509.000000 732.000000
295.000000 793.000000
1928.000000 802.000000
1745.000000 802.000000
26.000000 803.000000
1395.000000 836.000000
1194.000000 866.000000
185.000000 917.000000
1955.000000 929.000000
1905.000000 962.000000
1827.000000 990.000000
1414.000000 1014.000000
1598.000000 1064.000000
410.000000 1133.000000
1551.000000 1156.000000
958.000000 1204.000000
1239.000000 1210.000000
1259.000000 1224.000000
211.000000 1227.000000
1124.000000 1228.000000
640.000000 1354.000000
1547.000000 1382.000000
787.000000 1383.000000
1981.000000 1429.000000
579.000000 1447.000000
171.000000 1482.000000
778.000000 1511.000000
1161.000000 1533.000000
1602.000000 1549.000000
501.000000 1601.000000
1981.000000 1617.000000
1016.000000 1633.000000
169.000000 1648.000000
1641.000000 1668.000000
1314.000000 1673.000000
1888.000000 1698.000000
1364.000000 1701.000000
516.000000 1705.000000
233.000000 1707.000000
1335.000000 1717.000000
1175.000000 1733.000000
554.000000 1734.000000
1516.000000 1739.000000
765.000000 1744.000000
395.000000 1749.000000
1483.000000 1757.000000
900.000000 1771.000000
383.000000 1841.000000
35.000000 1863.000000
99.000000 1875.000000
634.000000 1897.000000
1903.000000 1899.000000
402.000000 1907.000000
1092.000000 1935.000000
151.000000 1954.000000
1649.000000 1965.000000
1982.000000 1976.000000
232.000000 1995.000000
