1779.000000 1.000000
1542.000000 5.000000
975.000000 8.000000
1522.000000 17.000000
570.000000 20.000000
1247.000000 38.000000
435.000000 47.000000
1451.000000 56.000000
948.000000 60.000000
572.000000 72.000000
1257.000000 107.000000
1755.000000 136.000000
203.000000 143.000000
1336.000000 146.000000
804.000000 152.000000
1254.000000 163.000000
99.000000 165.000000
1816.000000 166.000000
1833.000000 177.000000
1709.000000 177.000000
1831.000000 177.000000
387.000000 201.000000
721.000000 204.000000
657.000000 209.000000
336.000000 216.000000
613.000000 227.000000
456.000000 234.000000
1088.000000 236.000000
981.000000 250.000000
1280.000000 253.000000
1466.000000 266.000000
1574.000000 278.000000
1444.000000 278.000000
1396.000000 302.000000
1194.000000 302.000000
1856.000000 314.000000
1194.000000 359.000000
1197.000000 366.000000
605.000000 398.000000
1017.000000 406.000000
105.000000 409.000000
1090.000000 411.000000
1126.000000 433.000000
1317.000000 439.000000
118.000000 443.000000
1941.000000 458.000000
1255.000000 488.000000
617.000000 492.000000
1248.000000 501.000000
175.000000 504.000000
1202.000000 514.000000
1893.000000 527.000000
416.000000 552.000000
1481.000000 558.000000
262.000000 560.000000
349.000000 560.000000
801.000000 574.000000
601.000000 581.000000
115.000000 584.000000
1546.000000 587.000000
592.000000 597.000000
1295.000000 600.000000
647.000000 604.000000
1447.000000 605.000000
1032.000000 606.000000
85.000000 613.000000
487.000000 632.000000
897.000000 658.000000
1758.000000 671.000000
1140.000000 672.000000
1767.000000 674.000000
1387.000000 696.000000
1722.000000 697.000000
761.000000 713.000000
977.000000 721.000000
540.000000 736.000000
1108.000000 761.000000
1909.000000 772.000000
1783.000000 776.000000
1469.000000 806.000000
726.000000 833.000000
502.000000 840.000000
169.000000 851.000000
502.000000 866.000000
963.000000 877.000000
1537.000000 941.000000
920.000000 943.000000
507.000000 956.000000
1014.000000 959.000000
1263.000000 964.000000
340.000000 973.000000
1556.000000 985.000000
240.000000 1004.000000
101.000000 1012.000000
1200.000000 1051.000000
1212.000000 1058.000000
471.000000 1065.000000
491.000000 1069.000000
185.000000 1085.000000
80.000000 1091.000000
1381.000000 1092.000000
1891.000000 1095.000000
64.000000 1097.000000
758.000000 1100.000000
801.000000 1122.000000
593.000000 1135.000000
270.000000 1136.000000
236.000000 1138.000000
1890.000000 1144.000000
688.000000 1164.000000
1262.000000 1169.000000
1944.000000 1199.000000
1605.000000 1201.000000
1802.000000 1206.000000
340.000000 1214.000000
37.000000 1222.000000
1257.000000 1229.000000
106.000000 1235.000000
389.000000 1243.000000
716.000000 1259.000000
1725.000000 1266.000000
852.000000 1299.000000
1858.000000 1304.000000
379.000000 1309.000000
1430.000000 1312.000000
1433.000000 1336.000000
343.000000 1346.000000
97.000000 1354.000000
1980.000000 1364.000000
84.000000 1370.000000
1232.000000 1385.000000
1999.000000 1397.000000
448.000000 1401.000000
272.000000 1402.000000
1800.000000 1412.000000
472.000000 1415.000000
1807.000000 1441.000000
1613.000000 1451.000000
1663.000000 1452.000000
880.000000 1464.000000
881.000000 1467.000000
1106.000000 1468.000000
271.000000 1513.000000
1332.000000 1528.000000
321.000000 1534.000000
1324.000000 1540.000000
474.000000 1545.000000
363.000000 1551.000000
1548.000000 1552.000000
715.000000 1555.000000
272.000000 1574.000000
313.000000 1576.000000
34.000000 1582.000000
1699.000000 1589.000000
6.000000 1592.000000
1881.000000 1595.000000
1031.000000 1597.000000
656.000000 1609.000000
142.000000 1610.000000
687.000000 1631.000000
1292.000000 1634.000000
192.000000 1637.000000
1622.000000 1649.000000
843.000000 1654.000000
1983.000000 1656.000000
255.000000 1676.000000
1043.000000 1677.000000
378.000000 1678.000000
1963.000000 1734.000000
996.000000 1755.000000
290.000000 1770.000000
1662.000000 1779.000000
1738.000000 1794.000000
1061.000000 1815.000000
270.000000 1819.000000
3.000000 1822.000000
180.000000 1827.000000
386.000000 1836.000000
1250.000000 1858.000000
1912.000000 1867.000000
1241.000000 1872.000000
1184.000000 1875.000000
1641.000000 1877.000000
1221.000000 1878.000000
1734.000000 1893.000000
645.000000 1898.000000
1975.000000 1899.000000
296.000000 1907.000000
400.000000 1907.000000
195.000000 1914.000000
122.000000 1928.000000
1238.000000 1935.000000
254.000000 1937.000000
395.000000 1939.000000
193.000000 1939.000000
1226.000000 1945.000000
1143.000000 1949.000000
726.000000 1951.000000
1642.000000 1998.000000
1008.000000 1998.000000
